ID,Tipo,SKU,"GTIN, UPC, EAN, ou ISBN",Nome,Publicado,Em destaque?,Visibilidade no catálogo,Descrição curta,Descrição,Data de preço promocional começa em,Data de preço promocional termina em,Status do imposto,Classe de imposto,Em estoque?,Estoque,Quantidade baixa de estoque,São permitidas encomendas?,Vendido individualmente?,Peso (kg),Comprimento (cm),Largura (cm),Altura (cm),Permitir avaliações de clientes?,Observação de compra,Preço promocional,Preço,Categorias,Tags,Classe de entrega,Imagens,Limite de downloads,Dias para expirar o download,Ascendente,Grupo de produtos,Upsells,Venda cruzada,URL externa,Texto do botão,Posição,Marcas,Nome do atributo 1,Valores do atributo 1,Visibilidade do atributo 1,Atributo global 1,Metadado: hide_prices_hide_price,Metadado: _product_type,Metadado: _icrmw_price,Metadado: icrmw_rent_charge_type,Metadado: icrmw_show_timepicker,Metadado: icrmw_check_in_time,Metadado: icrmw_check_out_type,Metadado: icrmw_check_out_time,Metadado: icrmw_max_adults,Metadado: icrmw_max_childs,Metadado: rnb_settings_for_display,Metadado: rnb_settings_for_labels,Metadado: rnb_settings_for_conditions,Metadado: rnb_settings_for_validations,Metadado: redq_calendar_date_format,Metadado: redq_calendar_time_format,Metadado: redq_choose_european_date_format,Metadado: redq_max_time_late,Metadado: rnb_pay_extra_hours,Metadado: redq_max_rental_days,Metadado: redq_min_rental_days,Metadado: redq_max_rental_hours,Metadado: redq_min_rental_hours,Metadado: redq_rental_starting_block_dates,Metadado: redq_rental_before_booking_block_dates,Metadado: redq_rental_post_booking_block_dates,Metadado: redq_rental_before_booking_block_hours,Metadado: redq_rental_post_booking_block_hours,Metadado: redq_time_interval,Metadado: rnb_show_price_type,Metadado: redq_allowed_times,Metadado: rnb_booking_layout,Metadado: redq_rental_local_enable_single_day_time_based_booking,Metadado: rnb_include_trailing_date,Metadado: redq_rental_local_quantity_on_days,Metadado: rnb_inventory_title,Metadado: redq_flip_pricing_plan_text,Metadado: rnb_unit_price,Metadado: redq_pickup_location_heading_title,Metadado: redq_pickup_loc_placeholder,Metadado: redq_dropoff_location_heading_title,Metadado: redq_return_loc_placeholder,Metadado: redq_pickup_date_heading_title,Metadado: redq_pickup_date_placeholder,Metadado: redq_pickup_time_placeholder,Metadado: redq_dropoff_date_heading_title,Metadado: redq_dropoff_date_placeholder,Metadado: redq_dropoff_time_placeholder,Metadado: rnb_quantity_label,Metadado: redq_rnb_cat_heading,Metadado: redq_resources_heading_title,Metadado: redq_adults_heading_title,Metadado: redq_adults_placeholder,Metadado: redq_childs_heading_title,Metadado: redq_childs_placeholder,Metadado: rnb_invalid_date_range_notice,Metadado: rnb_max_day_notice,Metadado: rnb_min_day_notice,Metadado: rnb_max_hour_notice,Metadado: rnb_min_hour_notice,Metadado: rnb_quantity_notice,Metadado: redq_book_now_button_text,Metadado: redq_rfq_button_text,Metadado: redq_username_title,Metadado: redq_username_placeholder,Metadado: redq_password_title,Metadado: redq_password_placeholder,Metadado: redq_first_name_title,Metadado: redq_first_name_placeholder,Metadado: redq_last_name_title,Metadado: redq_last_name_placeholder,Metadado: redq_phone_title,Metadado: redq_phone_placeholder,Metadado: redq_email_title,Metadado: redq_email_placeholder,Metadado: redq_message_title,Metadado: redq_message_placeholder,Metadado: redq_submit_button_text,Metadado: redq_security_deposite_heading_title,Metadado: redq_rental_local_show_pickup_date,Metadado: redq_rental_local_show_pickup_time,Metadado: redq_rental_local_show_dropoff_date,Metadado: redq_rental_local_show_dropoff_time,Metadado: rnb_enable_quantity,Metadado: redq_rental_local_show_pricing_flip_box,Metadado: redq_rental_local_show_price_discount_on_days,Metadado: redq_rental_local_show_price_instance_payment,Metadado: redq_rental_local_show_request_quote,Metadado: redq_rental_local_show_book_now,Metadado: redq_rental_local_required_pickup_location,Metadado: redq_rental_local_required_return_location,Metadado: redq_rental_local_required_person,Metadado: redq_rental_required_local_pickup_time,Metadado: redq_rental_required_local_return_time,Metadado: redq_rental_fri_min_time,Metadado: redq_rental_fri_max_time,Metadado: redq_rental_sat_min_time,Metadado: redq_rental_sat_max_time,Metadado: redq_rental_sun_min_time,Metadado: redq_rental_sun_max_time,Metadado: redq_rental_mon_min_time,Metadado: redq_rental_mon_max_time,Metadado: redq_rental_thu_min_time,Metadado: redq_rental_thu_max_time,Metadado: redq_rental_wed_min_time,Metadado: redq_rental_wed_max_time,Metadado: redq_rental_thur_min_time,Metadado: redq_rental_thur_max_time,Metadado: rnb_price_html,Metadado: _wa_order_phone_number,Metadado: _wa_order_button_text,Metadado: _wa_order_custom_message,Metadado: _hide_wa_button,Metadado: _hide_atc_button,Metadado: _force_show_atc_button
,redq_rental,KLECSG002,,Cabo SDI 3G,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Uncategorized,,,,,,,,,,,Fazer Reserva,0,,,,,,,,,,,,,,,,global,global,global,global,m/d/Y,24-hours,no,,yes,,,,,,,,,,,daily,,layout_one,open,open,closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open,closed,open,closed,open,closed,open,closed,open,closed,closed,closed,closed,closed,closed,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,Inventory Missing,Eduardo,,,no,no,no
,redq_rental,KLECSG001,,Cabo SDI 6G,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Uncategorized,,,,,,,,,,,Fazer Reserva,0,,,,,,,,,,,,,,,,global,global,global,global,m/d/Y,24-hours,no,,yes,,,,,,,,,,,daily,,layout_one,open,open,closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open,closed,open,closed,open,closed,open,closed,open,closed,closed,closed,closed,closed,closed,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,Inventory Missing,Eduardo,,,no,no,no
,redq_rental,KLECAG001,,Cage Tilta ES-T21-A p/ BlackMagic Pyxis 6K Full Frame,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Uncategorized,,,,,,,,,,,Fazer Reserva,0,,,,,,,,,,,,,,,,global,global,global,global,m/d/Y,24-hours,no,,yes,,,,,,,,,,,daily,,layout_one,open,open,closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open,closed,open,closed,open,closed,open,closed,open,closed,closed,closed,closed,closed,closed,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,Inventory Missing,Eduardo,,,no,no,no
,redq_rental,TRICAG002,,Cage Tilta Full Camera for Sony FX3,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Uncategorized,,,,,,,,,,,Fazer Reserva,0,,,,,,,,,,,,,,,,global,global,global,global,m/d/Y,24-hours,no,,yes,,,,,,,,,,,daily,,layout_one,open,open,closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open,closed,open,closed,open,closed,open,closed,open,closed,closed,closed,closed,closed,closed,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,Inventory Missing,Eduardo,,,no,no,no
,redq_rental,TRICAG001,,Cage Tilta Full Camera p/ DJI Ronin 4D Flex,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Uncategorized,,,,,,,,,,,Fazer Reserva,0,,,,,,,,,,,,,,,,global,global,global,global,m/d/Y,24-hours,no,,yes,,,,,,,,,,,daily,,layout_one,open,open,closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open,closed,open,closed,open,closed,open,closed,open,closed,closed,closed,closed,closed,closed,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,Inventory Missing,Eduardo,,,no,no,no
,redq_rental,KLEFTR007,,Filtro AGFAPhoto CPL 55mm,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Uncategorized,,,,,,,,,,,Fazer Reserva,0,,,,,,,,,,,,,,,,global,global,global,global,m/d/Y,24-hours,no,,yes,,,,,,,,,,,daily,,layout_one,open,open,closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open,closed,open,closed,open,closed,open,closed,open,closed,closed,closed,closed,closed,closed,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,Inventory Missing,Eduardo,,,no,no,no
,redq_rental,KLEFTR015,,Filtro Fotga ND Slim Wide Band Fader 82mm,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Uncategorized,,,,,,,,,,,Fazer Reserva,0,,,,,,,,,,,,,,,,global,global,global,global,m/d/Y,24-hours,no,,yes,,,,,,,,,,,daily,,layout_one,open,open,closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open,closed,open,closed,open,closed,open,closed,open,closed,closed,closed,closed,closed,closed,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,Inventory Missing,Eduardo,,,no,no,no
,redq_rental,KLEFTR005,,"Filtro Haida V-PRO Series Mist Black (4 x 4"", 1/4)",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Uncategorized,,,,,,,,,,,Fazer Reserva,0,,,,,,,,,,,,,,,,global,global,global,global,m/d/Y,24-hours,no,,yes,,,,,,,,,,,daily,,layout_one,open,open,closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open,closed,open,closed,open,closed,open,closed,open,closed,closed,closed,closed,closed,closed,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,Inventory Missing,Eduardo,,,no,no,no
,redq_rental,KLEFTR006,,Filtro Hama UV 390 (0-Haze) M 67mm,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Uncategorized,,,,,,,,,,,Fazer Reserva,0,,,,,,,,,,,,,,,,global,global,global,global,m/d/Y,24-hours,no,,yes,,,,,,,,,,,daily,,layout_one,open,open,closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open,closed,open,closed,open,closed,open,closed,open,closed,closed,closed,closed,closed,closed,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,Inventory Missing,Eduardo,,,no,no,no
,redq_rental,KLEFTR012,,Filtro Hoya HMC UV(c) 67mm,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Uncategorized,,,,,,,,,,,Fazer Reserva,0,,,,,,,,,,,,,,,,global,global,global,global,m/d/Y,24-hours,no,,yes,,,,,,,,,,,daily,,layout_one,open,open,closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open,closed,open,closed,open,closed,open,closed,open,closed,closed,closed,closed,closed,closed,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,Inventory Missing,Eduardo,,,no,no,no
,redq_rental,KLEFTR011,,Filtro Hoya ND8 49mm,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Uncategorized,,,,,,,,,,,Fazer Reserva,0,,,,,,,,,,,,,,,,global,global,global,global,m/d/Y,24-hours,no,,yes,,,,,,,,,,,daily,,layout_one,open,open,closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open,closed,open,closed,open,closed,open,closed,open,closed,closed,closed,closed,closed,closed,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,Inventory Missing,Eduardo,,,no,no,no
,redq_rental,KLEFTR013,,Filtro Hoya ND8 67mm,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Uncategorized,,,,,,,,,,,Fazer Reserva,0,,,,,,,,,,,,,,,,global,global,global,global,m/d/Y,24-hours,no,,yes,,,,,,,,,,,daily,,layout_one,open,open,closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open,closed,open,closed,open,closed,open,closed,open,closed,closed,closed,closed,closed,closed,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,Inventory Missing,Eduardo,,,no,no,no
,redq_rental,KLEFTR017,,Filtro Hoya ND8 HMC 72mm,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Uncategorized,,,,,,,,,,,Fazer Reserva,0,,,,,,,,,,,,,,,,global,global,global,global,m/d/Y,24-hours,no,,yes,,,,,,,,,,,daily,,layout_one,open,open,closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open,closed,open,closed,open,closed,open,closed,open,closed,closed,closed,closed,closed,closed,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,Inventory Missing,Eduardo,,,no,no,no
,redq_rental,KLEFTR004,,Filtro Hoya NDX4 58mm,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Uncategorized,,,,,,,,,,,Fazer Reserva,0,,,,,,,,,,,,,,,,global,global,global,global,m/d/Y,24-hours,no,,yes,,,,,,,,,,,daily,,layout_one,open,open,closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open,closed,open,closed,open,closed,open,closed,open,closed,closed,closed,closed,closed,closed,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,Inventory Missing,Eduardo,,,no,no,no
,redq_rental,KLEFTR010,,Filtro K&F Concept - ND2-400 Variável 55mm,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Uncategorized,,,,,,,,,,,Fazer Reserva,0,,,,,,,,,,,,,,,,global,global,global,global,m/d/Y,24-hours,no,,yes,,,,,,,,,,,daily,,layout_one,open,open,closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open,closed,open,closed,open,closed,open,closed,open,closed,closed,closed,closed,closed,closed,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,Inventory Missing,Eduardo,,,no,no,no
,redq_rental,KLEFTR014,,Filtro Polarizador Hoya CIR-PL Slim 49mm,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Uncategorized,,,,,,,,,,,Fazer Reserva,0,,,,,,,,,,,,,,,,global,global,global,global,m/d/Y,24-hours,no,,yes,,,,,,,,,,,daily,,layout_one,open,open,closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open,closed,open,closed,open,closed,open,closed,open,closed,closed,closed,closed,closed,closed,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,Inventory Missing,Eduardo,,,no,no,no
,redq_rental,KLEFTR008,,Filtro Polarizador Hoya CIR-PL Slim 58mm,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Uncategorized,,,,,,,,,,,Fazer Reserva,0,,,,,,,,,,,,,,,,global,global,global,global,m/d/Y,24-hours,no,,yes,,,,,,,,,,,daily,,layout_one,open,open,closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open,closed,open,closed,open,closed,open,closed,open,closed,closed,closed,closed,closed,closed,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,Inventory Missing,Eduardo,,,no,no,no
,redq_rental,KLEFTR009,,Filtro Polarizador Hoya CIR-PL Slim 67mm,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Uncategorized,,,,,,,,,,,Fazer Reserva,0,,,,,,,,,,,,,,,,global,global,global,global,m/d/Y,24-hours,no,,yes,,,,,,,,,,,daily,,layout_one,open,open,closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open,closed,open,closed,open,closed,open,closed,open,closed,closed,closed,closed,closed,closed,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,Inventory Missing,Eduardo,,,no,no,no
,redq_rental,KLEFTR016,,Filtro Polarizador Hoya Pro1 Digital MC PL-C 77mm,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Uncategorized,,,,,,,,,,,Fazer Reserva,0,,,,,,,,,,,,,,,,global,global,global,global,m/d/Y,24-hours,no,,yes,,,,,,,,,,,daily,,layout_one,open,open,closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open,closed,open,closed,open,closed,open,closed,open,closed,closed,closed,closed,closed,closed,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,Inventory Missing,Eduardo,,,no,no,no
,redq_rental,KLEFTR018,,Filtro Telesar Skylight 52mm,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Uncategorized,,,,,,,,,,,Fazer Reserva,0,,,,,,,,,,,,,,,,global,global,global,global,m/d/Y,24-hours,no,,yes,,,,,,,,,,,daily,,layout_one,open,open,closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open,closed,open,closed,open,closed,open,closed,open,closed,closed,closed,closed,closed,closed,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,Inventory Missing,Eduardo,,,no,no,no
,redq_rental,TRIFTR003,,Filtro Tiffen 55mm Black Pro-Mist 1/4 Diffusion Camera Filter,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Uncategorized,,,,,,,,,,,Fazer Reserva,0,,,,,,,,,,,,,,,,global,global,global,global,m/d/Y,24-hours,no,,yes,,,,,,,,,,,daily,,layout_one,open,open,closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open,closed,open,closed,open,closed,open,closed,open,closed,closed,closed,closed,closed,closed,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,Inventory Missing,Eduardo,,,no,no,no
,redq_rental,TRIFTR002,,Filtro Tiffen 55mm Black Pro-Mist 1/8 Diffusion Camera Filter,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Uncategorized,,,,,,,,,,,Fazer Reserva,0,,,,,,,,,,,,,,,,global,global,global,global,m/d/Y,24-hours,no,,yes,,,,,,,,,,,daily,,layout_one,open,open,closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open,closed,open,closed,open,closed,open,closed,open,closed,closed,closed,closed,closed,closed,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,Inventory Missing,Eduardo,,,no,no,no
,redq_rental,TRIFTR004,,Filtro Tiffen 55mm Circular Polarizing,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Uncategorized,,,,,,,,,,,Fazer Reserva,0,,,,,,,,,,,,,,,,global,global,global,global,m/d/Y,24-hours,no,,yes,,,,,,,,,,,daily,,layout_one,open,open,closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open,closed,open,closed,open,closed,open,closed,open,closed,closed,closed,closed,closed,closed,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,Inventory Missing,Eduardo,,,no,no,no
,redq_rental,TRIFTR001,,Filtro Tiffen 62mm Black Pro-Mist 1/8 Diffusion Camera Filter,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Uncategorized,,,,,,,,,,,Fazer Reserva,0,,,,,,,,,,,,,,,,global,global,global,global,m/d/Y,24-hours,no,,yes,,,,,,,,,,,daily,,layout_one,open,open,closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open,closed,open,closed,open,closed,open,closed,open,closed,closed,closed,closed,closed,closed,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,Inventory Missing,Eduardo,,,no,no,no
,redq_rental,TRIFTR005,,Filtro Tiffen 62mm Circular Polarizing,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Uncategorized,,,,,,,,,,,Fazer Reserva,0,,,,,,,,,,,,,,,,global,global,global,global,m/d/Y,24-hours,no,,yes,,,,,,,,,,,daily,,layout_one,open,open,closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open,closed,open,closed,open,closed,open,closed,open,closed,closed,closed,closed,closed,closed,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,Inventory Missing,Eduardo,,,no,no,no
,redq_rental,KLEFTR001,,Filtro Tiffen 77mm Pro-Mist 1/4,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Uncategorized,,,,,,,,,,,Fazer Reserva,0,,,,,,,,,,,,,,,,global,global,global,global,m/d/Y,24-hours,no,,yes,,,,,,,,,,,daily,,layout_one,open,open,closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open,closed,open,closed,open,closed,open,closed,open,closed,closed,closed,closed,closed,closed,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,Inventory Missing,Eduardo,,,no,no,no
,redq_rental,KLEFTR002,,Filtro Tiffen ND 0.9 77mm,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Uncategorized,,,,,,,,,,,Fazer Reserva,0,,,,,,,,,,,,,,,,global,global,global,global,m/d/Y,24-hours,no,,yes,,,,,,,,,,,daily,,layout_one,open,open,closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open,closed,open,closed,open,closed,open,closed,open,closed,closed,closed,closed,closed,closed,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,Inventory Missing,Eduardo,,,no,no,no
,redq_rental,KLEFTR003,,Filtro Tiffen Variable ND 77mm,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Uncategorized,,,,,,,,,,,Fazer Reserva,0,,,,,,,,,,,,,,,,global,global,global,global,m/d/Y,24-hours,no,,yes,,,,,,,,,,,daily,,layout_one,open,open,closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open,closed,open,closed,open,closed,open,closed,open,closed,closed,closed,closed,closed,closed,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,Inventory Missing,Eduardo,,,no,no,no
,redq_rental,KLEILL003,,Iluminador LED Aputure Amaran 200d 5600K ,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Uncategorized,,,,,,,,,,,Fazer Reserva,0,,,,,,,,,,,,,,,,global,global,global,global,m/d/Y,24-hours,no,,yes,,,,,,,,,,,daily,,layout_one,open,open,closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open,closed,open,closed,open,closed,open,closed,open,closed,closed,closed,closed,closed,closed,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,Inventory Missing,Eduardo,,,no,no,no
,redq_rental,TRILEN006,,Lente Anamórfica Mobile Moment 1.55x  Blue Flare T-Series,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Uncategorized,,,,,,,,,,,Fazer Reserva,0,,,,,,,,,,,,,,,,global,global,global,global,m/d/Y,24-hours,no,,yes,,,,,,,,,,,daily,,layout_one,open,open,closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open,closed,open,closed,open,closed,open,closed,open,closed,closed,closed,closed,closed,closed,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,Inventory Missing,Eduardo,,,no,no,no
,redq_rental,TRILEN005,,Lente Anamórfica SIRUI Saturn 35mm T2.9 Full-frame Carbon Fiber,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Uncategorized,,,,,,,,,,,Fazer Reserva,0,,,,,,,,,,,,,,,,global,global,global,global,m/d/Y,24-hours,no,,yes,,,,,,,,,,,daily,,layout_one,open,open,closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open,closed,open,closed,open,closed,open,closed,open,closed,closed,closed,closed,closed,closed,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,Inventory Missing,Eduardo,,,no,no,no
,redq_rental,TRILEN003,,Lente Anamórfica SIRUI Saturn 50mm T2.9 Full-frame Carbon Fiber,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Uncategorized,,,,,,,,,,,Fazer Reserva,0,,,,,,,,,,,,,,,,global,global,global,global,m/d/Y,24-hours,no,,yes,,,,,,,,,,,daily,,layout_one,open,open,closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open,closed,open,closed,open,closed,open,closed,open,closed,closed,closed,closed,closed,closed,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,Inventory Missing,Eduardo,,,no,no,no
,redq_rental,TRILEN004,,Lente Anamórfica SIRUI Saturn 75mm T2.9 Full-frame Carbon Fiber,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Uncategorized,,,,,,,,,,,Fazer Reserva,0,,,,,,,,,,,,,,,,global,global,global,global,m/d/Y,24-hours,no,,yes,,,,,,,,,,,daily,,layout_one,open,open,closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open,closed,open,closed,open,closed,open,closed,open,closed,closed,closed,closed,closed,closed,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,Inventory Missing,Eduardo,,,no,no,no
,redq_rental,KLELEN005,,Lente Cine DZOFilm VESPID Prime 125mm T2.1 (ARRI PL / EF-Mount),1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Uncategorized,,,,,,,,,,,Fazer Reserva,0,,,,,,,,,,,,,,,,global,global,global,global,m/d/Y,24-hours,no,,yes,,,,,,,,,,,daily,,layout_one,open,open,closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open,closed,open,closed,open,closed,open,closed,open,closed,closed,closed,closed,closed,closed,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,Inventory Missing,Eduardo,,,no,no,no
,redq_rental,KLELEN006,,Lente Cine DZOFilm VESPID Prime 25mm T2.1 (ARRI PL / EF-Mount),1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Uncategorized,,,,,,,,,,,Fazer Reserva,0,,,,,,,,,,,,,,,,global,global,global,global,m/d/Y,24-hours,no,,yes,,,,,,,,,,,daily,,layout_one,open,open,closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open,closed,open,closed,open,closed,open,closed,open,closed,closed,closed,closed,closed,closed,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,Inventory Missing,Eduardo,,,no,no,no
